Division,Team,BBMI_Rank,BBMI_Score,Record,Q_Wins,HCA,Best_Win_Rank,RAW_Points_Scored,RAW_Points_Against,RAW_Point_Difference,RAW_Field_Goal_Percentage,RAW_Three_Point_Percentage,RAW_Effective_Field_Goal_Percentage,RAW_Free_Throw_Percentage,RAW_Offensive_Rebounds_Per_Game,RAW_Defensive_Rebounds_Per_Game,RAW_Rebounds_Per_Game,RAW_Assists_Per_Game,RAW_Steals_Per_Game,RAW_Blocks_Per_Game,RAW_Charges_Taken_Per_Game,RAW_Turnovers_Per_Game,RAW_Q_Wins,RANK_Points_Scored,RANK_Points_Against,RANK_Point_Difference,RANK_Field_Goal_Percentage,RANK_Three_Point_Percentage,RANK_Effective_Field_Goal_Percentage,RANK_Free_Throw_Percentage,RANK_Offensive_Rebounds_Per_Game,RANK_Defensive_Rebounds_Per_Game,RANK_Rebounds_Per_Game,RANK_Assists_Per_Game,RANK_Steals_Per_Game,RANK_Blocks_Per_Game,RANK_Charges_Taken_Per_Game,RANK_Turnovers_Per_Game,RANK_Q_Wins,WTRANK_Points_Scored,WTRANK_Points_Against,WTRANK_Point_Difference,WTRANK_Field_Goal_Percentage,WTRANK_Three_Point_Percentage,WTRANK_Effective_Field_Goal_Percentage,WTRANK_Free_Throw_Percentage,WTRANK_Offensive_Rebounds_Per_Game,WTRANK_Defensive_Rebounds_Per_Game,WTRANK_Rebounds_Per_Game,WTRANK_Assists_Per_Game,WTRANK_Steals_Per_Game,WTRANK_Blocks_Per_Game,WTRANK_Charges_Taken_Per_Game,WTRANK_Turnovers_Per_Game,WTRANK_Q_Wins,WTRANK_TOTAL
3,Messmer,57,23.7853,18-12,-23.7,-2.359,36,74.3,70.3,4.0,0.445,0.317,0.51,0.64,11.2,19.7,30.9,14.3,11.7,1.4,0.0,13.0,-23.7,34.953,14.895,25.289,27.511,25.519,27.759,28.571,32.707,22.278,25.598,28.71,42.214,13.923,1.0,29.429,21.578,0.0,1.6236,3.6416,1.183,0.7911,0.1388,0.0,0.0,0.0,1.7406,0.3445,1.8152,0.0696,0.0,2.9429,9.4944,23.7853
3,University School of Milwaukee,58,23.7123,16-12,-16.26,-1.553,37,59.2,57.4,1.7,0.406,0.277,0.457,0.554,9.8,21.4,31.2,10.2,7.7,2.5,0.0,15.0,-16.26,21.582,30.358,23.846,20.963,16.469,19.367,16.564,27.444,27.206,25.896,13.672,23.359,29.464,1.0,23.368,22.834,0.0,3.309,3.4339,0.9014,0.5105,0.0968,0.0,0.0,0.0,1.761,0.1641,1.0044,0.1473,0.0,2.3368,10.047,23.7122
3,Westby,59,23.6983,14-11,-18.5,-2.289,42,66.5,63.9,2.6,0.414,0.304,0.477,0.618,10.5,19.5,30.0,14.3,9.5,2.0,0.0,14.0,-18.5,27.664,22.496,24.353,22.138,22.611,22.453,24.935,30.075,21.784,24.547,28.71,31.509,25.0,1.0,26.0,22.456,0.0,2.4521,3.5068,0.9519,0.701,0.1123,0.0,0.0,0.0,1.6692,0.3445,1.3549,0.125,0.0,2.6,9.8806,23.6983
3,Milwaukee School of Languages,60,23.5922,14-10,-12.36,-3.085,27,75.0,69.3,5.6,0.46,0.3,0.512,0.59,8.3,15.6,23.9,6.9,7.8,1.7,0.0,12.0,-12.36,35.607,16.083,27.136,30.786,21.701,28.094,21.272,21.513,12.134,15.34,1.0,23.713,19.462,1.0,32.857,23.493,0.0,1.7531,3.9076,1.3238,0.6727,0.1405,0.0,0.0,0.0,1.0431,0.012,1.0197,0.0973,0.0,3.2857,10.3367,23.5922
3,River Valley,61,22.9852,12-13,-35.94,-0.975,21,59.6,58.5,1.2,0.439,0.303,0.488,0.644,9.1,21.8,30.9,15.1,8.7,1.5,0.0,14.3,-35.94,21.89,29.008,23.565,26.201,22.384,24.151,29.236,24.795,28.676,25.598,31.29,27.616,15.769,1.0,25.211,19.512,0.0,3.1618,3.3934,1.1266,0.6939,0.1208,0.0,0.0,0.0,1.7406,0.3755,1.1875,0.0788,0.0,2.5211,8.5852,22.9852
3,Amherst,62,22.6951,13-13,-31.54,-0.99,49,54.3,54.5,-0.2,0.439,0.345,0.503,0.608,6.9,17.5,24.4,10.2,6.3,0.7,0.0,14.3,-31.54,17.819,33.918,22.777,26.201,31.328,26.589,23.627,15.769,16.835,16.094,13.672,18.39,1.0,1.0,25.211,20.255,0.0,3.6971,3.2799,1.1266,0.9712,0.1329,0.0,0.0,0.0,1.0944,0.1641,0.7908,0.005,0.0,2.5211,8.9121,22.6952
3,Wrightstown,63,22.306,11-15,-14.84,-1.415,35,52.9,59.5,-6.7,0.422,0.286,0.482,0.622,9.2,20.9,30.0,15.3,6.8,2.2,0.0,17.7,-14.84,16.744,27.78,19.12,23.312,18.517,23.225,25.581,25.188,25.368,24.547,31.935,20.165,26.786,1.0,16.263,23.074,0.0,3.028,2.7532,1.0024,0.574,0.1161,0.0,0.0,0.0,1.6692,0.3832,0.8671,0.1339,0.0,1.6263,10.1525,22.3059
3,Westfield,64,22.0434,13-12,-37.14,-0.847,37,60.2,60.0,0.1,0.394,0.322,0.469,0.642,8.5,21.9,30.4,11.4,7.0,2.1,0.0,14.1,-37.14,22.35,27.166,22.946,19.202,26.556,21.219,28.904,22.333,29.044,25.1,18.28,20.874,25.893,1.0,25.737,19.309,0.0,2.9611,3.3042,0.8257,0.8232,0.1061,0.0,0.0,0.0,1.7068,0.2194,0.8976,0.1295,0.0,2.5737,8.4961,22.0434
3,Sturgeon Bay,65,21.5572,11-14,-34.04,-0.814,65,51.6,54.6,-3.0,0.357,0.283,0.416,0.638,8.1,19.7,27.8,9.2,7.0,1.6,0.0,15.0,-34.04,15.746,33.795,21.202,13.771,17.834,13.039,28.239,20.692,22.278,21.226,9.832,20.874,17.615,1.0,23.368,19.833,0.0,3.6837,3.053,0.5921,0.5529,0.0652,0.0,0.0,0.0,1.4434,0.118,0.8976,0.0881,0.0,2.3368,8.7264,21.5572
3,Somerset,66,21.4147,9-16,-34.76,-1.687,15,64.5,66.8,-2.3,0.412,0.266,0.462,0.612,11.0,19.5,30.4,14.7,11.3,1.5,0.0,15.5,-34.76,25.794,19.052,21.596,21.844,13.967,20.138,24.15,31.955,21.784,25.1,30.0,40.268,15.769,1.0,22.053,19.711,0.0,2.0767,3.1098,0.9393,0.433,0.1007,0.0,0.0,0.0,1.7068,0.36,1.7315,0.0788,0.0,2.2053,8.6729,21.4148
3,Elk Mound,67,21.2804,11-14,-26.02,-1.179,13,63.0,67.8,-4.9,0.406,0.272,0.459,0.685,9.1,20.0,29.1,14.7,9.0,1.3,0.0,14.8,-26.02,24.501,17.865,20.132,20.963,15.332,19.675,36.047,24.795,23.021,23.189,30.0,29.075,12.077,1.0,23.895,21.187,0.0,1.9472,2.8991,0.9014,0.4753,0.0984,0.0,0.0,0.0,1.5768,0.36,1.2502,0.0604,0.0,2.3895,9.3221,21.2804
3,St Thomas More,68,20.8757,10-15,-34.38,-2.417,39,64.3,69.8,-5.4,0.413,0.338,0.499,0.67,8.3,21.9,30.2,12.0,5.3,2.4,0.0,13.1,-34.38,25.607,15.489,19.851,21.991,29.876,25.92,33.555,21.513,29.044,24.849,20.584,14.841,28.571,1.0,29.086,19.775,0.0,1.6883,2.8586,0.9456,0.9261,0.1296,0.0,0.0,0.0,1.6897,0.247,0.6382,0.1429,0.0,2.9086,8.7011,20.8757
3,Carmen Northwest,69,20.7137,10-16,-18.12,-2.789,20,66.1,72.7,-6.5,0.4035,0.2955,0.4644,0.6164,9.0176,19.6941,28.6941,12.4529,8.125,1.7882,0.0,15.8412,-18.12,27.29,12.045,19.232,20.596,20.678,20.509,24.725,24.457,22.264,22.576,22.323,24.867,21.09,1.0,21.155,22.52,0.0,1.3129,2.7694,0.8856,0.641,0.1025,0.0,0.0,0.0,1.5352,0.2679,1.0693,0.1054,0.0,2.1155,9.9089,20.7136
3,Campbellsport,70,19.5989,8-18,-59.54,-1.058,31,55.0,62.9,-7.8,0.395,0.312,0.456,0.597,8.7,20.2,28.9,11.4,9.7,1.9,0.0,14.2,-59.54,18.357,23.684,18.501,19.349,24.431,19.212,22.188,23.154,23.515,22.887,18.28,32.482,23.154,1.0,25.474,15.528,0.0,2.5816,2.6641,0.832,0.7574,0.0961,0.0,0.0,0.0,1.5563,0.2194,1.3967,0.1158,0.0,2.5474,6.8323,19.5991
3,Saint Anthony,71,19.557,12-9,-32.4,1.518,65,52.4,64.7,-12.3,0.389,0.2856,0.4461,0.5747,8.9389,19.3722,28.2889,11.2889,7.4167,1.9778,0.0,16.9824,-32.4,16.36,21.546,15.968,18.468,18.426,17.684,19.271,24.134,21.467,21.964,17.853,22.353,24.59,1.0,18.152,20.11,0.0,2.3485,2.2994,0.7941,0.5712,0.0884,0.0,0.0,0.0,1.4936,0.2142,0.9612,0.123,0.0,1.8152,8.8482,19.557
3,Saint John's Northwestern,72,19.4065,8-16,-58.3,-1.631,57,59.2,64.1,-5.0,0.42,0.343,0.486,0.723,6.4,17.9,24.3,12.5,8.075,2.8,0.0,14.3,-58.3,21.582,22.259,20.076,23.018,30.913,23.842,42.359,13.718,17.825,15.943,22.504,24.689,32.143,1.0,25.211,15.737,0.0,2.4262,2.891,0.9898,0.9583,0.1192,0.0,0.0,0.0,1.0842,0.27,1.0616,0.1607,0.0,2.5211,6.9244,19.4065
3,Wisconsin Dells,73,19.2488,10-15,-65.22,-1.561,45,56.4,59.8,-3.4,0.368,0.288,0.443,0.549,7.6,18.6,26.1,13.0,11.7,1.4,0.0,16.1,-65.22,19.432,27.412,20.977,15.385,18.972,17.206,15.91,18.641,19.557,18.66,24.424,42.214,13.923,1.0,20.474,14.569,0.0,2.9879,3.0206,0.6616,0.5881,0.086,0.0,0.0,0.0,1.2689,0.2931,1.8152,0.0696,0.0,2.0474,6.4104,19.2488
3,Brookfield Academy,74,19.1481,15-16,-49.26,-1.794,20,59.3,62.7,-3.4,0.412,0.284,0.47,0.594,10.5,21.3,31.8,12.7,8.7,2.2,0.0,20.4,-49.26,21.659,23.922,20.977,21.844,18.062,21.373,21.796,30.075,26.838,26.494,23.272,27.616,26.786,1.0,9.158,17.263,0.0,2.6075,3.0206,0.9393,0.5599,0.1069,0.0,0.0,0.0,1.8016,0.2793,1.1875,0.1339,0.0,0.9158,7.5959,19.1482
3,Barron,75,19.1189,8-17,-42.26,-0.266,56,54.9,65.2,-10.4,0.389,0.239,0.437,0.579,10.0,19.8,29.8,9.8,7.1,1.2,0.0,14.8,-42.26,18.28,20.952,17.038,18.468,7.825,16.28,19.834,28.195,22.526,24.245,12.136,21.229,10.231,1.0,23.895,18.445,0.0,2.2838,2.4534,0.7941,0.2426,0.0814,0.0,0.0,0.0,1.6487,0.1456,0.9129,0.0512,0.0,2.3895,8.1158,19.119
3,Arcadia,76,18.5068,9-17,-61.64,-1.487,45,58.9,66.0,-7.1,0.413,0.357,0.509,0.715,6.7,16.8,23.5,13.9,6.4,1.3,0.0,14.0,-61.64,21.352,20.002,18.894,21.991,33.817,27.592,41.03,14.949,15.103,14.736,27.419,18.745,12.077,1.0,26.0,15.173,0.0,2.1803,2.7208,0.9456,1.0483,0.138,0.0,0.0,0.0,1.002,0.329,0.806,0.0604,0.0,2.6,6.6763,18.5067
3,Ripon,77,18.2517,9-17,-71.78,-1.438,55,64.3,67.5,-3.2,0.418,0.369,0.504,0.7,8.8,20.5,29.4,13.0,5.5,0.7,0.0,14.4,-71.78,25.607,18.221,21.089,22.725,36.307,26.756,38.538,23.564,24.258,23.642,24.424,15.551,1.0,1.0,24.947,13.462,0.0,1.9861,3.0368,0.9772,1.1255,0.1338,0.0,0.0,0.0,1.6076,0.2931,0.6687,0.005,0.0,2.4947,5.9231,18.2516
3,Whitewater,78,18.0109,10-15,-48.0,0.294,56,58.2,71.3,-13.0,0.359,0.306,0.436,0.599,9.4,26.8,36.2,10.1,7.0,1.0,0.0,16.3,-48.0,20.814,13.708,15.574,14.064,23.066,16.125,22.45,25.94,47.059,30.876,13.288,20.874,6.538,1.0,19.947,17.476,0.0,1.4942,2.2427,0.6048,0.7151,0.0806,0.0,0.0,0.0,2.0996,0.1595,0.8976,0.0327,0.0,1.9947,7.6895,18.011
3,Big Foot,79,17.6171,9-15,-53.7,-0.937,57,53.7,66.9,-13.2,0.363,0.22,0.402,0.491,11.3,20.0,31.3,11.4,7.2,2.5,0.0,15.5,-53.7,17.358,18.933,15.462,14.651,3.502,10.878,8.324,33.083,23.021,25.996,18.28,21.584,29.464,1.0,22.053,16.514,0.0,2.0638,2.2265,0.63,0.1086,0.0544,0.0,0.0,0.0,1.7677,0.2194,0.9281,0.1473,0.0,2.2053,7.2661,17.6172
3,Black River Falls,80,17.3901,9-17,-52.82,-1.908,67,71.5,76.5,-5.0,0.433,0.242,0.481,0.622,10.5,21.1,31.6,12.2,12.1,1.9,0.0,20.7,-52.82,32.336,7.532,20.076,24.927,8.507,23.071,25.581,30.075,26.103,26.295,21.352,44.161,23.154,1.0,8.368,16.662,0.0,0.821,2.891,1.0718,0.2637,0.1154,0.0,0.0,0.0,1.788,0.2562,1.8989,0.1158,0.0,0.8368,7.3314,17.39
3,Delavan-Darien,81,17.1058,7-18,-66.54,-0.774,40,53.6,65.5,-11.9,0.353,0.27,0.407,0.529,12.0,20.2,32.2,10.5,5.8,2.0,0.0,15.2,-66.54,17.282,20.596,16.193,13.183,14.877,11.65,13.294,35.714,23.515,26.892,14.824,16.616,25.0,1.0,22.842,14.346,0.0,2.245,2.3319,0.5669,0.4612,0.0582,0.0,0.0,0.0,1.8287,0.1779,0.7145,0.125,0.0,2.2842,6.3124,17.1059
3,Baldwin-Woodville,82,16.5112,5-20,-75.72,-0.569,23,55.0,68.8,-13.7,0.381,0.308,0.436,0.582,8.3,17.8,26.1,13.0,9.3,1.0,0.0,14.7,-75.72,18.357,16.677,15.181,17.294,23.521,16.125,20.226,21.513,17.577,18.66,24.424,30.535,6.538,1.0,24.158,12.797,0.0,1.8178,2.186,0.7436,0.7292,0.0806,0.0,0.0,0.0,1.2689,0.2931,1.313,0.0327,0.0,2.4158,5.6305,16.5112
3,Two Rivers,83,16.2923,7-18,-67.02,-0.732,71,44.8,59.8,-15.0,0.376,0.299,0.439,0.562,6.3,20.2,26.4,10.8,7.8,2.3,0.0,20.7,-67.02,10.523,27.412,14.449,16.56,21.474,16.588,17.61,13.308,23.515,19.113,15.976,23.713,27.679,1.0,8.368,14.265,0.0,2.9879,2.0807,0.7121,0.6657,0.0829,0.0,0.0,0.0,1.2997,0.1917,1.0197,0.1384,0.0,0.8368,6.2767,16.2923
3,Bloomer,84,16.0759,5-18,-84.9,-0.919,59,56.0,66.0,-10.0,0.373,0.28,0.416,0.637,9.0,16.4,25.3,8.7,4.9,2.1,0.0,12.3,-84.9,19.125,20.002,17.263,16.119,17.152,13.039,28.073,24.385,14.113,17.453,7.912,13.421,25.893,1.0,31.829,11.247,0.0,2.1803,2.4858,0.6931,0.5317,0.0652,0.0,0.0,0.0,1.1868,0.0949,0.5771,0.1295,0.0,3.1829,4.9486,16.0759
3,Wautoma,85,16.0524,7-18,-91.32,-0.419,48,59.3,68.0,-8.7,0.373,0.279,0.43,0.547,13.1,21.5,34.6,14.2,8.0,2.8,0.0,15.4,-91.32,21.659,17.627,17.994,16.119,16.924,15.199,15.649,39.85,27.574,29.283,28.387,24.423,32.143,1.0,22.316,10.163,0.0,1.9214,2.5912,0.6931,0.5246,0.076,0.0,0.0,0.0,1.9912,0.3406,1.0502,0.1607,0.0,2.2316,4.4718,16.0524
3,Saint Francis,86,15.7653,7-18,-98.7,-1.395,81,55.8,62.2,-6.4,0.428,0.266,0.466,0.504,7.7,18.7,26.4,13.7,10.8,2.0,0.0,18.4,-98.7,18.971,24.515,19.288,24.193,13.967,20.756,10.025,19.051,19.804,19.113,26.774,37.835,25.0,1.0,14.421,8.917,0.0,2.6722,2.7775,1.0403,0.433,0.1038,0.0,0.0,0.0,1.2997,0.3213,1.6269,0.125,0.0,1.4421,3.9236,15.7654
3,Richland Center,87,15.1582,7-18,-96.96,-1.783,42,54.6,62.9,-8.3,0.427,0.319,0.479,0.485,8.6,20.0,28.6,10.7,5.7,1.1,0.0,18.2,-96.96,18.05,23.684,18.219,24.046,25.934,22.762,7.54,22.744,23.021,22.434,15.592,16.261,8.385,1.0,14.947,9.211,0.0,2.5816,2.6236,1.034,0.8039,0.1138,0.0,0.0,0.0,1.5255,0.1871,0.6992,0.0419,0.0,1.4947,4.0528,15.1581
3,Sheboygan Falls,88,14.6312,3-21,-89.82,-1.861,63,53.2,67.7,-14.5,0.366,0.292,0.434,0.626,9.7,18.7,28.4,10.5,5.8,2.0,0.0,15.9,-89.82,16.974,17.983,14.73,15.092,19.882,15.817,26.246,27.068,19.804,22.132,14.824,16.616,25.0,1.0,21.0,10.416,0.0,1.9602,2.1212,0.6489,0.6163,0.0791,0.0,0.0,0.0,1.505,0.1779,0.7145,0.125,0.0,2.1,4.5832,14.6313
3,North Fond du Lac,89,14.3772,6-19,-90.4,-1.029,44,60.3,72.7,-12.4,0.402,0.312,0.463,0.613,7.8,19.8,27.6,15.2,10.3,3.2,0.0,20.1,-90.4,22.427,12.045,15.912,20.376,24.431,20.293,24.281,19.462,22.526,20.925,31.613,35.401,35.714,1.0,9.947,10.318,0.0,1.3129,2.2913,0.8762,0.7574,0.1015,0.0,0.0,0.0,1.4229,0.3794,1.5223,0.1786,0.0,0.9947,4.5401,14.3773
3,Milwaukee Washington,90,13.3318,2-16,-81.64,-1.665,70,67.7,82.0,-14.3,0.3829,0.2828,0.4378,0.5718,9.0235,19.5941,28.6,10.5941,7.1471,2.0706,0.0,17.2312,-81.64,28.785,1.0,14.843,17.572,17.789,16.403,18.892,24.481,22.016,22.434,15.185,21.396,25.63,1.0,17.497,11.797,0.0,0.109,2.1374,0.7556,0.5514,0.082,0.0,0.0,0.0,1.5255,0.1822,0.92,0.1282,0.0,1.7497,5.1908,13.3318
3,Milwaukee Madison,91,13.2893,4-13,-57.64,2.774,72,52.2,70.5333,-33.8,0.361,0.2649,0.4118,0.5446,7.7571,18.0571,25.8,8.4286,5.4875,2.2571,0.0,20.32,-57.64,16.206,14.618,3.87,14.358,13.717,12.39,15.335,19.286,18.213,18.208,6.87,15.506,27.296,1.0,9.368,15.849,0.0,1.5934,0.5573,0.6174,0.4252,0.062,0.0,0.0,0.0,1.2381,0.0824,0.6668,0.1365,0.0,0.9368,6.9734,13.2893
3,Chilton,92,12.6551,4-21,-111.48,-0.284,60,42.4,59.4,-16.9,0.403,0.263,0.451,0.537,7.2,18.6,25.8,9.0,9.1,2.8,0.0,21.8,-111.48,8.68,27.903,13.38,20.523,13.284,18.441,14.341,17.0,19.557,18.208,9.064,29.562,32.143,1.0,5.474,6.76,0.0,3.0414,1.9267,0.8825,0.4118,0.0922,0.0,0.0,0.0,1.2381,0.1088,1.2712,0.1607,0.0,0.5474,2.9743,12.6551
3,Milwaukee North,93,12.3924,2-21,-96.96,-1.828,48,46.6,64.8,-18.2,0.377,0.209,0.401,0.435,12.6,21.2,33.7,7.9,8.3,3.4,0.0,23.5,-96.96,11.906,21.428,12.648,16.706,1.0,10.723,1.0,37.97,26.471,28.386,4.84,25.669,37.5,1.0,1.0,9.211,0.0,2.3356,1.8214,0.7184,0.031,0.0536,0.0,0.0,0.0,1.9303,0.0581,1.1038,0.1875,0.0,0.1,4.0528,12.3925
3,Clintonville,94,12.2785,3-22,-104.2,-1.905,75,53.0,73.1,-20.1,0.421,0.292,0.466,0.583,9.4,22.4,31.8,11.1,5.2,2.6,0.0,18.8,-104.2,16.821,11.57,11.579,23.165,19.882,20.756,20.357,25.94,30.882,26.494,17.128,14.486,30.357,1.0,13.368,7.989,0.0,1.2611,1.6674,0.9961,0.6163,0.1038,0.0,0.0,0.0,1.8016,0.2055,0.6229,0.1518,0.0,1.3368,3.5151,12.2784
3,Waupun,95,12.2396,2-22,-79.36,-1.809,64,56.5,74.5,-18.0,0.402,0.323,0.485,0.684,3.3,11.1,14.4,7.1,3.5,0.8,0.0,17.5308,-79.36,19.509,9.907,12.761,20.376,26.763,23.688,35.88,1.0,1.0,1.0,1.768,8.453,2.846,1.0,16.708,12.182,0.0,1.0799,1.8376,0.8762,0.8297,0.1184,0.0,0.0,0.0,0.068,0.0212,0.3635,0.0142,0.0,1.6708,5.3601,12.2396
3,Viroqua,96,11.6139,4-21,-111.48,-0.914,80,47.6,67.2,-19.7,0.35,0.285,0.404,0.634,6.7,18.4,25.1,8.7,6.8,2.5,0.0,18.3,-111.48,12.674,18.577,11.804,12.743,18.289,11.186,27.575,14.949,19.062,17.151,7.912,20.165,29.464,1.0,14.684,6.76,0.0,2.0249,1.6998,0.548,0.567,0.0559,0.0,0.0,0.0,1.1663,0.0949,0.8671,0.1473,0.0,1.4684,2.9743,11.6139
3,Hmong American Peace Academy,97,8.8854,3-18,-113.1,2.753,100,35.1,66.0,-30.9,0.27,0.286,0.338,0.5,7.7571,18.0571,25.8,8.4286,1.4,2.2571,0.0,20.32,-113.1,3.074,20.002,5.502,1.0,18.517,1.0,9.501,19.286,18.213,18.208,6.87,1.0,27.296,1.0,9.368,6.486,0.0,2.1803,0.7923,0.043,0.574,0.005,0.0,0.0,0.0,1.2381,0.0824,0.043,0.1365,0.0,0.9368,2.854,8.8854
3,Spooner,98,8.1325,1-24,-117.12,1.004,106,43.6,74.8,-31.3,0.344,0.218,0.38,0.505,8.6,18.4,27.0,8.2,3.2,2.6,0.0,19.2,-117.12,9.602,9.551,5.277,11.862,3.047,7.482,10.155,22.744,19.062,20.019,5.992,7.388,30.357,1.0,12.316,5.808,0.0,1.0411,0.7598,0.5101,0.0945,0.0374,0.0,0.0,0.0,1.3613,0.0719,0.3177,0.1518,0.0,1.2316,2.5554,8.1326
3,Tomahawk,99,6.9128,2-23,-128.6,3.223,97,34.2,73.1,-38.9,0.321,0.243,0.369,0.479,6.5,16.3,22.8,7.0,6.4,1.1,0.0,18.7667,-128.6,2.382,11.57,1.0,8.486,8.735,5.785,6.755,14.128,13.866,13.679,1.384,18.745,8.385,1.0,13.456,3.87,0.0,1.2611,0.144,0.3649,0.2708,0.0289,0.0,0.0,0.0,0.9302,0.0166,0.806,0.0419,0.0,1.3456,1.7027,6.9127
3,Cristo Rey Jesuit,100,5.8358,0-22,-145.6,7.5,,32.4,81.9,-33.725,0.3117,0.249,0.3623,0.4947,8.7281,19.4438,28.1562,11.325,3.6667,1.9031,0.0,16.7867,-145.6,1.0,1.119,3.912,7.121,10.1,4.75,8.808,23.269,21.644,21.764,17.992,9.044,23.211,1.0,18.667,1.0,0.0,0.1219,0.5633,0.3062,0.3131,0.0238,0.0,0.0,0.0,1.48,0.2159,0.3889,0.1161,0.0,1.8667,0.44,5.8359
4,Milwaukee Juneau,1,43.0259,27-1,122.36,-3.752,9,83.7,61.8,21.9,0.529,0.368,0.586,0.684,8.4,20.5,28.9,16.0,10.8,3.9,0.0,10.0,122.36,50.0,24.103,46.36,48.941,40.227,47.59,42.105,21.151,24.061,23.4,38.507,38.298,36.875,1.0,42.49,50.0,0.0,2.6272,6.6759,2.1044,1.247,0.238,0.0,0.0,0.0,1.5912,0.4621,1.6468,0.1844,0.0,4.249,22.0,43.026
4,Kewaunee,2,41.9611,26-1,78.86,-2.328,4,75.3,49.6,25.7,0.485,0.354,0.54,0.655,13.4,22.9,36.2,18.6,11.8,2.1,0.0,10.4,78.86,41.583,37.943,50.0,39.619,37.045,38.353,35.746,37.68,30.423,33.815,49.179,43.617,25.625,1.0,41.184,42.204,0.0,4.1358,7.2,1.7036,1.1484,0.1918,0.0,0.0,0.0,2.2994,0.5901,1.8755,0.1281,0.0,4.1184,18.5699,41.961
4,Marathon,3,41.7088,25-3,97.22,-3.163,7,71.8,49.1,22.6,0.494,0.333,0.548,0.673,13.4,21.0,34.3,18.0,11.1,1.4,0.0,13.0,97.22,38.076,38.512,47.031,41.525,32.273,39.96,39.693,37.68,25.397,31.069,46.716,39.894,15.4,1.0,32.694,45.495,0.0,4.1978,6.7724,1.7856,1.0005,0.1998,0.0,0.0,0.0,2.1127,0.5606,1.7154,0.077,0.0,3.2694,20.0176,41.7088
4,Fall Creek,4,41.0226,22-4,73.36,-1.864,9,63.0,44.5,18.5,0.485,0.37,0.537,0.631,10.3,22.7,33.0,16.5,10.7,6.0,0.0,9.5,73.36,29.259,43.744,43.103,39.619,40.682,37.751,30.482,27.63,29.894,29.191,40.559,37.766,50.0,1.0,44.122,41.219,0.0,4.7681,6.2069,1.7036,1.2611,0.1888,0.0,0.0,0.0,1.985,0.4867,1.6239,0.25,0.0,4.4122,18.1362,41.0225
4,Darlington,5,40.0197,23-4,76.58,-2.227,10,69.7,49.4,20.3,0.4677,0.332,0.5271,0.6337,12.9,24.1,36.9,14.4,11.0,3.1,0.0,11.7053,76.58,35.972,38.171,44.828,35.953,32.045,35.763,31.075,36.059,33.598,34.827,31.94,39.362,31.875,1.0,36.921,41.796,0.0,4.1606,6.4552,1.546,0.9934,0.1788,0.0,0.0,0.0,2.3682,0.3833,1.6926,0.1594,0.0,3.6921,18.3901,40.0197
4,Lomira,6,39.9359,26-2,89.84,-1.741,6,73.0,54.8,18.1,0.534,0.382,0.598,0.612,9.3,22.5,31.7,18.8,9.0,2.8,0.0,13.0,89.84,39.279,32.028,42.72,50.0,43.409,50.0,26.316,24.332,29.365,27.312,50.0,28.723,30.0,1.0,32.694,44.172,0.0,3.4911,6.1517,2.15,1.3457,0.25,0.0,0.0,0.0,1.8572,0.6,1.2351,0.15,0.0,3.2694,19.4357,39.9359
4,Hurley,7,39.9021,23-4,56.14,-2.093,13,63.1,39.0,24.1,0.4815,0.3429,0.5409,0.6476,11.0929,22.4,33.4571,16.2286,9.9571,2.8714,0.0,11.8333,56.14,29.359,50.0,48.467,38.877,34.523,38.534,34.123,30.2,29.101,29.851,39.445,33.814,30.446,1.0,36.504,38.133,0.0,5.45,6.9793,1.6717,1.0702,0.1927,0.0,0.0,0.0,2.0299,0.4733,1.454,0.1522,0.0,3.6504,16.7784,39.9021
4,Bonduel,8,38.9352,25-4,78.74,-2.438,2,70.7,53.7,17.0,0.476,0.368,0.548,0.707,10.4,22.8,33.2,18.3,7.6,3.6,0.0,10.8,78.74,36.974,33.28,41.667,37.712,40.227,39.96,47.149,27.954,30.159,29.48,47.948,21.769,35.0,1.0,39.878,42.183,0.0,3.6275,6.0,1.6216,1.247,0.1998,0.0,0.0,0.0,2.0046,0.5754,0.9361,0.175,0.0,3.9878,18.5604,38.9352
4,Regis,9,38.5401,23-6,70.92,-3.134,4,75.6,57.5,18.1,0.476,0.411,0.572,0.72,8.3,19.8,28.1,14.0,9.3,2.2,0.0,9.0,70.92,41.884,28.957,42.72,37.712,50.0,44.779,50.0,20.797,22.184,22.333,30.298,30.319,26.25,1.0,45.755,40.781,0.0,3.1564,6.1517,1.6216,1.55,0.2239,0.0,0.0,0.0,1.5187,0.3636,1.3037,0.1313,0.0,4.5755,17.9438,38.5402
4,Roncalli,10,35.8236,21-6,49.98,-1.366,10,62.5,49.2,13.3,0.472,0.355,0.553,0.685,7.1,17.8,24.9,14.2,9.0,1.1,0.0,10.7,49.98,28.758,38.398,38.123,36.864,37.273,40.964,42.325,16.555,16.821,18.067,31.119,28.723,10.6,1.0,40.204,37.029,0.0,4.1854,5.4897,1.5852,1.1555,0.2048,0.0,0.0,0.0,1.2285,0.3734,1.2351,0.053,0.0,4.0204,16.2926,35.8236
