date,away,home,vegasHomeLine,bbmiHomeLine,bbmiWinProb,actualAwayScore,actualHomeScore,fakeBet,fakeWin,vegaswinprob
2026-02-09,Valparaiso,Drake,-2.5,-1.5,0.5420791787525838,81,76,100,191,0.591715976331361
2026-02-09,Illinois State,Evansville,9.5,12.5,0.0964708543955557,80,88,100,0,0.18181818181818182
2026-02-09,Prairie View A&M,Florida A&M,-2.5,1.5,0.45751870020761864,96,100,100,0,0.6060606060606061
2026-02-09,Alabama A&M,Grambling State,-4.5,-4.5,0.6515673888840467,66,58,,,0.6666666666666666
2026-02-09,Yale,Howard,9.5,8.5,0.1969426358954337,87,81,100,187,0.2173913043478261
2026-02-09,Oregon,Indiana,-11.5,-13.5,0.9242561366032671,74,92,100,200,0.8928571428571428
2026-02-09,Southern Illinois,Indiana State,1.5,1.5,0.4633637330631484,80,65,,,0.5235602094240838
2026-02-09,Arizona,Kansas,2.5,-1.5,0.564172070523574,78,82,100,195,0.4347826086956522
2026-02-09,Northwestern State,Lamar,-8.5,-10.5,0.8611785572566188,70,68,100,0,0.819672131147541
2026-02-09,NC State,Louisville,-6.5,-7.5,0.7917157400882691,77,118,100,195,0.7352941176470588
2026-02-09,Houston Christian,McNeese State,-18.5,-21.5,0.9894180466856812,69,73,100,0,0.9803921568627451
2026-02-09,Alcorn State,Mississippi Valley State,7.5,3.5,0.37111983647123137,74,66,100,0,0.29411764705882354
2026-02-09,Northern Iowa,Murray State,-5.5,-2.5,0.5811333260921314,89,60,100,200,0.6993006993006994
2026-02-09,Texas A&M-CC,New Orleans,1.5,3.5,0.36609183142942037,78,84,100,0,0.5
2026-02-09,Texas-RGV,Nicholls State,1.5,6.5,0.2361731630927062,92,72,100,191,0.48780487804878053
2026-02-09,Central Arkansas,North Alabama,7.5,13.5,0.07398131572781652,72,65,100,0,0.2777777777777778
2026-02-09,Delaware State,North Carolina Central,-7.5,-11.5,0.8943059410578722,63,72,100,195,0.78125
2026-02-09,Incarnate Word,Southeastern Louisiana,-1.5,1.5,0.4555879067519979,62,74,100,0,0.5464480874316939
2026-02-09,Alabama State,Southern,-7.5,-14.5,0.946195878347967,68,69,100,0,0.7633587786259541
2026-02-09,Xavier,St. John's,-14.5,-12.5,0.9099495527151926,82,87,100,191,0.9523809523809523
2026-02-09,East Texas A&M,Stephen F. Austin,-15.5,-15.5,0.9480521801345193,70,74,,,0.9615384615384615
2026-02-10,Colorado State,Air Force,15.5,18.5,0.020823165311021685,91,74,100,187,0.08333333333333333
2026-02-10,Oklahoma State,Arizona State,-2.5,1.5,0.44558858661688205,76,85,100,0,0.5988023952095809
2026-02-10,Vanderbilt,Auburn,-3.5,-0.5,0.500177307674341,84,76,100,191,0.6211180124223602
2026-02-10,Brigham Young,Baylor,3.5,-1.5,0.5616878841007089,99,94,100,0,0.4081632653061224
2026-02-10,Virginia,Florida State,8.5,8.5,0.18812326423158476,61,58,,,0.25
2026-02-10,Rhode Island,George Washington,-4.5,-7.5,0.7963063025324613,70,75,100,187,0.6756756756756757
2026-02-10,Washington State,Gonzaga,-20.5,-21.5,0.9890855892202607,53,83,100,191,0.9803921568627451
2026-02-10,Milwaukee,IU Indy,1.5,-3.5,0.6208038213139936,92,88,100,0,0.5128205128205129
2026-02-10,Wisconsin,Illinois,-11.5,-9.5,0.8323864987423724,92,90,100,195,0.8928571428571428
2026-02-10,Arkansas,LSU,5.5,4.5,0.34832989674715265,91,62,100,0,0.3333333333333333
2026-02-10,North Carolina,Miami (FL),-0.5,-2.5,0.5721977373160783,66,75,100,191,0.5235602094240838
2026-02-10,Purdue,Nebraska,-1.5,-0.5,0.5164959924560453,80,77,100,187,0.5649717514124294
2026-02-10,Duke,Pittsburgh,16.5,13.5,0.07966428475253906,70,54,100,195,0.07142857142857142
2026-02-10,George Mason,Richmond,4.5,2.5,0.4188584059156145,70,82,100,183,0.37735849056603776
2026-02-10,Notre Dame,Southern Methodist,-11.5,-12.5,0.9089162775315734,81,89,100,0,0.9009009009009008
2026-02-10,Fordham,Saint Joseph's,-5.5,-3.5,0.6116769048896229,68,64,100,200,0.6802721088435374
2026-02-10,Iowa State,TCU,6.5,5.5,0.2984095259833415,55,62,100,195,0.2857142857142857
2026-02-10,San Jose State,UNLV,-11.5,-11.5,0.8813801919657351,75,82,,,0.9259259259259258
2026-02-10,Fresno State,Utah State,-19.5,-12.5,0.9058555915842272,78,91,100,200,0.9803921568627451
2026-02-10,Houston,Utah,16.5,12.5,0.0980503710088394,66,52,100,195,0.07692307692307693
2026-02-10,Marquette,Villanova,-9.5,-11.5,0.8819253665943497,74,77,100,0,0.8695652173913044
2026-02-10,Eastern Illinois,Western Illinois,4.5,8.5,0.18378610402184614,70,79,100,0,0.3846153846153846
2026-02-11,Louisiana-Monroe,Arkansas State,-19.5,-20.5,0.9873313908694387,70,103,100,195,0.9803921568627451
2026-02-11,Boston University,Army West Point,3.5,4.5,0.30986881705127434,85,68,100,183,0.4166666666666667
2026-02-11,Buffalo,Ball State,1.5,6.5,0.24216029987062948,63,53,100,187,0.48780487804878053
2026-02-11,Stanford,Boston College,1.5,4.5,0.3398200671843271,70,64,100,200,0.46511627906976744
2026-02-11,UConn,Butler,11.5,8.5,0.18282100266199075,80,70,100,191,0.15384615384615385
2026-02-11,Bellarmine,Central Arkansas,-7.5,-11.5,0.8796140929145941,76,84,100,195,0.7633587786259541
2026-02-11,Virginia Tech,Clemson,-8.5,-4.5,0.6810341508097445,76,66,100,195,0.8
2026-02-11,Creighton,DePaul,-1.5,-1.5,0.5564709677004809,71,72,,,0.5464480874316939
2026-02-11,Texas-San Antonio,East Carolina,-10.5,-8.5,0.819473674232052,72,88,100,0,0.8771929824561404
2026-02-11,Chattanooga,East Tennessee State,-10.5,-11.5,0.8942825628636565,61,73,100,195,0.8771929824561404
2026-02-11,North Florida,Florida Gulf Coast,-12.5,-10.5,0.8583323912437787,81,90,100,200,0.9090909090909091
2026-02-11,Florida,Georgia,9.5,9.5,0.5705461167759882,86,66,,,0.2173913043478261
2026-02-11,Appalachian State,Georgia Southern,1.5,6.5,0.26723193122524624,81,65,100,200,0.47619047619047616
2026-02-11,Wake Forest,Georgia Tech,2.5,4.5,0.3433515115408151,83,67,100,195,0.4347826086956522
2026-02-11,New Mexico,Grand Canyon,-1.5,2.5,0.4115515749396583,70,64,100,191,0.5555555555555556
2026-02-11,Colgate,Holy Cross,8.5,8.5,0.19288984274140075,74,70,,,0.2173913043478261
2026-02-11,UTEP,Jacksonville State,-7.5,-8.5,0.8153874791220316,69,64,100,0,0.78125
2026-02-11,Cincinnati,Kansas State,2.5,2.5,0.40513282724065935,91,62,,,0.45454545454545453
2026-02-11,Eastern Michigan,Kent State,-9.5,-11.5,0.885275181277461,91,95,100,0,0.8695652173913044
2026-02-11,VCU,La Salle,11.5,10.5,0.1298007870492227,77,68,100,195,0.15384615384615385
2026-02-11,Loyola (MD),Lafayette,-2.5,-1.5,0.5309828571358655,68,54,100,183,0.5988023952095809
2026-02-11,American University,Lehigh,1.5,-0.5,0.5197004170392188,82,90,100,191,0.48780487804878053
2026-02-11,Eastern Kentucky,Lipscomb,-7.5,-12.5,0.904818204444918,61,75,100,195,0.7633587786259541
2026-02-11,Iowa,Maryland,10.5,11.5,0.10364584554851197,70,77,100,0,0.18181818181818182
2026-02-11,Furman,Mercer,-2.5,-9.5,0.8335887739977641,64,69,100,195,0.591715976331361
2026-02-11,Tennessee,Mississippi State,6.5,10.5,0.14523044041526134,73,64,100,200,0.2857142857142857
2026-02-11,Liberty,New Mexico State,3.5,4.5,0.34261625383001537,77,75,100,0,0.4166666666666667
2026-02-11,West Georgia,North Alabama,-1.5,6.5,0.2505089907478266,82,73,100,200,0.5464480874316939
2026-02-11,Bowling Green,Northern Illinois,7.5,6.5,0.258185510701192,68,52,100,0,0.27027027027027023
2026-02-11,Michigan,Northwestern,15.5,8.5,0.18049468439155136,87,75,100,191,0.09090909090909091
2026-02-11,USC,Ohio State,-7.5,-3.5,0.6284811587411017,82,89,100,200,0.7352941176470588
2026-02-11,Marshall,Old Dominion,2.5,6.5,0.2466305311691137,81,79,100,0,0.4347826086956522
2026-02-11,Alabama,Ole Miss,7.5,5.5,0.28117143081139606,93,74,100,0,0.2631578947368421
2026-02-11,Loyola Marymount,Pacific,-5.5,-8.5,0.8075881216682781,59,65,100,183,0.7246376811594204
2026-02-11,Austin Peay,Queens University,-2.5,3.5,0.37767508221325496,95,87,100,200,0.5847953216374269
2026-02-11,Florida Atlantic,Rice,4.5,1.5,0.4701894468009683,73,81,100,191,0.37037037037037035
2026-02-11,Pepperdine,Saint Mary's,-23.5,-25.5,0.9972339366281046,60,88,100,187,1
2026-02-11,Wofford,Samford,-4.5,-3.5,0.6400639109518489,80,97,100,0,0.6535947712418301
2026-02-11,Portland,San Diego,-2.5,-1.5,0.5576591851903528,58,71,100,0,0.591715976331361
2026-02-11,Seattle,Santa Clara,-13.5,-10.5,0.8570981803687353,72,84,100,200,0.9433962264150942
2026-02-11,Providence,Seton Hall,-4.5,-4.5,0.6729463125364765,80,87,,,0.6666666666666666
2026-02-11,North Dakota,South Dakota,-1.5,-4.5,0.6530351440910724,72,71,100,0,0.5235602094240838
2026-02-11,Jacksonville,Stetson,1.5,-3.5,0.633490031557859,62,67,100,195,0.47619047619047616
2026-02-11,California,Syracuse,-5.5,-0.5,0.51927470528519,100,107,100,0,0.7142857142857143
2026-02-11,Missouri,Texas A&M,-7.5,-6.5,0.7598828981075156,86,85,100,195,0.7633587786259541
2026-02-11,Troy,Texas State,5.5,2.5,0.39612542686769914,62,74,100,191,0.3448275862068966
2026-02-11,Colorado,Texas Tech,-14.5,-12.5,0.9116938011269519,44,78,100,0,0.9523809523809523
2026-02-11,Temple,Tulane,1.5,4.5,0.33440645866311525,66,77,100,0,0.5128205128205129
2026-02-11,UAB,Tulsa,-9.5,-11.5,0.8786586631829132,68,63,100,0,0.8547008547008548
2026-02-11,Virginia Military,UNC Greensboro,-8.5,-11.5,0.8971923040576921,71,92,100,191,0.8064516129032259
2026-02-11,Penn State,Washington,-12.5,-13.5,0.9229236935883048,63,60,100,0,0.9259259259259258
2026-02-11,The Citadel,Western Carolina,-7.5,-15.5,0.9475030942630245,49,87,100,187,0.78125
2026-02-11,Toledo,Western Michigan,6.5,4.5,0.34423733070639784,90,79,100,0,0.30303030303030304
2026-02-11,South Florida,Wichita State,-1.5,-1.5,0.5535622853944223,66,58,,,0.5235602094240838
2026-02-12,Texas-Arlington,Abilene Christian,1.5,3.5,0.3326284746748511,63,67,100,0,0.5
2026-02-12,Northern Iowa,Belmont,-5.5,-3.5,0.6686507313734279,86,91,100,195,0.6993006993006994
2026-02-12,Vermont,Binghamton,12.5,11.5,0.09465052856748568,73,65,100,195,0.14285714285714285
2026-02-12,Hawaii,Cal State Bakersfield,12.5,12.5,0.08721673301444088,89,74,,,0.125
2026-02-12,UC Irvine,Cal Poly,5.5,9.5,0.1462638767811033,73,79,100,0,0.3125
2026-02-12,Hofstra,Charleston,-0.5,5.5,0.27060195364287454,66,62,100,191,0.5235602094240838
2026-02-12,Presbyterian,Charleston Southern,-1.5,-6.5,0.772624685624831,67,84,100,195,0.5464480874316939
2026-02-12,Stonehill,Chicago State,1.5,0.5,0.4732761091059412,55,68,100,183,0.5128205128205129
2026-02-12,Robert Morris,Cleveland State,4.5,4.5,0.3137745157618368,85,68,,,0.3921568627450981
2026-02-12,South Dakota State,Denver,1.5,0.5,0.4853458620723079,61,79,100,180,0.5235602094240838
2026-02-12,Illinois-Chicago,Drake,-1.5,1.5,0.4251963926674205,80,70,100,200,0.5464480874316939
2026-02-12,Monmouth,Drexel,-2.5,-0.5,0.5412893583596022,93,73,100,195,0.5847953216374269
2026-02-12,Idaho State,Eastern Washington,-3.5,-0.5,0.5367392587502234,75,88,100,0,0.6211180124223602
2026-02-12,St. Francis (PA),Fairleigh Dickinson,-7.5,-7.5,0.7865424072483032,59,66,,,0.7751937984496123
2026-02-12,Delaware,Florida International,-8.5,-10.5,0.8680876540416237,68,66,100,0,0.8064516129032259
2026-02-12,Winthrop,Gardner-Webb,20.5,21.5,0.009199545310758284,103,85,100,0,0.0625
2026-02-12,Fort Wayne,Green Bay,-1.5,-1.5,0.5728189339388547,59,76,,,0.5649717514124294
2026-02-12,Northern Kentucky,IU Indy,5.5,5.5,0.34076504942482466,84,81,,,0.3389830508474576
2026-02-12,Weber State,Idaho,-5.5,-3.5,0.649308616623061,83,72,100,191,0.7142857142857143
2026-02-12,Valparaiso,Illinois State,-8.5,-9.5,0.8619475546600657,64,86,100,195,0.8064516129032259
2026-02-12,Murray State,Indiana State,3.5,4.5,0.3049239442206636,74,72,100,0,0.3921568627450981
2026-02-12,Georgia State,James Madison,-5.5,-6.5,0.7631362441076689,79,81,100,0,0.7246376811594204
2026-02-12,Middle Tennessee State,Kennesaw State,-3.5,-6.5,0.7608881460859698,90,87,100,0,0.6369426751592356
2026-02-12,Mercyhurst,Le Moyne,-3.5,0.5,0.49572051943228024,57,58,100,200,0.6211180124223602
2026-02-12,Tennessee-Martin,Lindenwood,1.5,-3.5,0.6347021905695958,74,75,100,187,0.5
2026-02-12,Cal State Fullerton,Long Beach State,-1.5,0.5,0.4700019512111897,86,82,100,191,0.5555555555555556
2026-02-12,UNC Asheville,Longwood,-2.5,-3.5,0.6370093221586882,79,74,100,0,0.5747126436781609
2026-02-12,Coastal Carolina,Louisiana,1.5,6.5,0.2453175178543323,69,65,100,187,0.48780487804878053
2026-02-12,UMBC,Maine,3.5,9.5,0.1545310697193214,78,62,100,191,0.4
2026-02-12,Marist,Merrimack College,-3.5,2.5,0.3814107361589477,56,81,100,0,0.6289308176100629
2026-02-12,Louisiana Tech,Missouri State,-4.5,-2.5,0.6186376672132288,79,78,100,187,0.6802721088435374
2026-02-12,Tennessee Tech,Morehead State,-4.5,-8.5,0.8172860352059976,66,73,100,191,0.6622516556291391
2026-02-12,Sacramento State,Northern Colorado,-8.5,-7.5,0.806734607729594,79,95,100,0,0.7936507936507936
2026-02-12,N.J.I.T.,New Hampshire,-1.5,-2.5,0.6218040136565166,76,70,100,0,0.5464480874316939
2026-02-12,Central Connecticut State,New Haven,2.5,5.5,0.2657425031323415,81,76,100,191,0.4444444444444444
2026-02-12,Memphis,North Texas,2.5,-0.5,0.5139158296985918,69,76,100,183,0.46511627906976744
2026-02-12,William & Mary,Northeastern,5.5,10.5,0.13110977629099085,94,67,100,195,0.31746031746031744
2026-02-12,Portland State,Northern Arizona,8.5,8.5,0.16757071548633307,77,68,,,0.23809523809523808
2026-02-12,Youngstown State,Oakland,-4.5,-6.5,0.7489644447448286,86,82,100,0,0.6622516556291391
2026-02-12,St. Thomas,Omaha,3.5,5.5,0.26781180493739176,94,98,100,0,0.4081632653061224
2026-02-12,UMKC,Oral Roberts,-6.5,-7.5,0.805651537732185,60,69,100,200,0.7142857142857143
2026-02-12,Southeast Missouri State,SIU-Edwardsville,-1.5,-4.5,0.7097014734378432,56,74,100,191,0.5555555555555556
2026-02-12,Oregon State,San Francisco,-8.5,-5.5,0.7156826822664706,90,63,100,191,0.819672131147541
2026-02-12,High Point,USC Upstate,14.5,7.5,0.18820049901359837,95,70,100,0,0.09090909090909091
2026-02-12,Evansville,Southern Illinois,-11.5,-11.5,0.9060649296031535,60,86,,,0.9009009009009008
2026-02-12,Tennessee State,Southern Indiana,6.5,9.5,0.14159529621221245,73,71,100,0,0.2857142857142857
2026-02-12,South Alabama,Southern Mississippi,-0.5,0.5,0.46103401582549086,84,78,100,195,0.5128205128205129
2026-02-12,California Baptist,Southern Utah,5.5,2.5,0.3764230090834201,83,66,100,0,0.3225806451612903
2026-02-12,Stony Brook,Towson,-5.5,-4.5,0.676536060292284,57,69,100,0,0.7142857142857143
2026-02-12,UC Santa Barbara,UC Riverside,6.5,9.5,0.1384135264091092,76,68,100,191,0.29411764705882354
2026-02-12,UC Davis,UC San Diego,-4.5,-2.5,0.6061634083616937,51,68,100,0,0.6802721088435374
2026-02-12,Bryant,UMass Lowell,-5.5,-10.5,0.8671696438816161,69,88,100,195,0.7142857142857143
2026-02-12,Elon,UNC Wilmington,-7.5,-7.5,0.7866609309409153,54,65,,,0.78125
2026-02-12,Utah Valley,Utah Tech,8.5,3.5,0.3654649241121726,77,81,100,187,0.2631578947368421
2026-02-12,Long Island,Wagner,6.5,5.5,0.25752650367959706,67,57,100,0,0.29411764705882354
2026-02-12,Little Rock,Western Illinois,6.5,6.5,0.25146431165111216,77,58,,,0.30303030303030304
2026-02-12,Detroit-Mercy,Wright State,-10.5,-8.5,0.8409970514779345,77,74,100,191,0.8849557522123894
2026-02-13,Massachusetts,Akron,-13.5,-10.5,0.8744354295881595,92,99,100,191,0.9433962264150942
2026-02-13,UNLV,Boise State,-9.5,-5.5,0.727585813185674,86,83,100,187,0.8695652173913044
2026-02-13,Iona,Canisius,5.5,5.5,0.28771445672199936,69,63,,,0.3333333333333333
2026-02-13,Yale,Dartmouth,9.5,9.5,0.15557431151687573,83,70,,,0.2173913043478261
2026-02-13,George Mason,George Washington,-2.5,-3.5,0.6528475003318255,53,72,100,195,0.5747126436781609
2026-02-13,North Carolina A&T,Hampton,-2.5,-7.5,0.8091122697104876,71,70,100,0,0.5847953216374269
2026-02-13,Brown,Harvard,-8.5,-6.5,0.778624362236606,53,56,100,191,0.819672131147541
2026-02-13,Saint Louis,Loyola (IL),18.5,22.5,0.005658449914244246,86,59,100,195,0.07142857142857142
2026-02-13,Ohio,Miami (OH),-10.5,-17.5,0.9753543615553523,74,90,100,200,0.8849557522123894
2026-02-13,Manhattan,Niagara,-1.5,-1.5,0.564872004956707,76,69,,,0.5649717514124294
2026-02-13,Columbia,Pennsylvania,-3.5,-1.5,0.5619396981915842,67,76,100,0,0.6211180124223602
2026-02-13,Cornell,Princeton,3.5,3.5,0.3475985765613038,89,65,,,0.4166666666666667
2026-02-13,Mount St. Mary's,Rider,4.5,6.5,0.22611058079044755,65,55,100,200,0.3389830508474576
2026-02-13,Saint Peter's,Sacred Heart,2.5,1.5,0.45264167918170384,71,78,100,183,0.46511627906976744
2026-02-13,Quinnipiac,Siena,-3.5,-1.5,0.5661401166822064,74,62,100,183,0.6535947712418301
2026-02-13,Michigan State,Wisconsin,2.5,0.5,0.4726606428493916,71,92,100,187,0.45454545454545453
2026-02-14,Tarleton State,Abilene Christian,-2.5,-1.5,0.5736780358494897,59,73,100,0,0.5847953216374269
2026-02-14,Mississippi Valley State,Alabama A&M,-15.5,-14.5,0.9433525526473696,65,72,100,187,0.9803921568627451
2026-02-14,South Carolina,Alabama,-17.5,-11.5,0.8952285855018455,75,89,100,191,0.9803921568627451
2026-02-14,Arkansas-Pine Bluff,Alabama State,-2.5,-0.5,0.5132291601815807,61,79,100,0,0.5847953216374269
2026-02-14,Bethune-Cookman,Alcorn State,7.5,7.5,0.19029361548632218,55,57,,,0.2777777777777778
2026-02-14,Army West Point,American University,-9.5,-11.5,0.8979444914276512,63,75,100,191,0.8547008547008548
2026-02-14,Texas Tech,Arizona,-9.5,-9.5,0.8448080125842446,78,75,,,0.8474576271186441
2026-02-14,Auburn,Arkansas,-8.5,-8.5,0.8188360504813396,75,88,,,0.8064516129032259
2026-02-14,South Alabama,Arkansas State,-7.5,-6.5,0.7494366267275516,92,88,100,191,0.78125
2026-02-14,Bellarmine,Austin Peay,-10.5,-13.5,0.9313604395007544,70,90,100,200,0.8474576271186441
2026-02-14,Colorado,Brigham Young,-14.5,-11.5,0.897099183254137,86,90,100,195,0.9433962264150942
2026-02-14,Kent State,Ball State,8.5,8.5,0.17434191137582444,75,68,,,0.23809523809523808
2026-02-14,Louisville,Baylor,6.5,6.5,0.4311176556549168,82,71,,,0.30303030303030304
2026-02-14,Albany,Binghamton,4.5,3.5,0.3471890501734731,77,74,100,200,0.36363636363636365
2026-02-14,California,Boston College,3.5,6.5,0.22252191657434062,86,75,100,191,0.4
2026-02-14,Bucknell,Boston University,-6.5,-8.5,0.814878183183029,69,82,100,187,0.7633587786259541
2026-02-14,Toledo,Bowling Green,-3.5,-7.5,0.788594952262796,70,80,100,183,0.6493506493506493
2026-02-14,Hawaii,Cal State Northridge,3.5,0.5,0.49554207110537085,60,84,100,191,0.4081632653061224
2026-02-14,UC Santa Barbara,Cal Poly,4.5,8.5,0.1683985908529847,79,89,100,0,0.37037037037037035
2026-02-14,West Georgia,Central Arkansas,-11.5,-12.5,0.9224131203951063,62,79,100,195,0.9009009009009008
2026-02-14,Northern Illinois,Central Michigan,-3.5,-7.5,0.7841668435727804,46,88,100,191,0.6211180124223602
2026-02-14,Western Carolina,Chattanooga,-1.5,-3.5,0.6677999182788685,81,76,100,0,0.5555555555555556
2026-02-14,Navy,Colgate,1.5,3.5,0.3547555341785953,84,80,100,191,0.5
2026-02-14,Wyoming,Colorado State,-5.5,-3.5,0.6585466847277026,68,79,100,0,0.6944444444444444
2026-02-14,Villanova,Creighton,3.5,2.5,0.39124558651111585,80,69,100,0,0.3921568627450981
2026-02-14,Clemson,Duke,-13.5,-10.5,0.888598988379024,54,67,100,200,0.9090909090909091
2026-02-14,Samford,East Tennessee State,-6.5,-8.5,0.8282584496337455,82,72,100,0,0.7462686567164178
2026-02-14,McNeese State,East Texas A&M,12.5,8.5,0.16452722662225072,97,54,100,0,0.1111111111111111
2026-02-14,Little Rock,Eastern Illinois,1.5,-4.5,0.6874499071999532,72,78,100,195,0.47619047619047616
2026-02-14,Western Michigan,Eastern Michigan,-6.5,-5.5,0.7183202011728769,76,62,100,187,0.7462686567164178
2026-02-14,Weber State,Eastern Washington,-2.5,0.5,0.4800611941616276,66,84,100,0,0.5988023952095809
2026-02-14,Central Connecticut State,Fairleigh Dickinson,-1.5,4.5,0.3257022243726325,63,57,100,200,0.53475935828877
2026-02-14,Kentucky,Florida,-13.5,-13.5,0.7018092054891457,83,92,,,0.9259259259259258
2026-02-14,Stetson,Florida Gulf Coast,-10.5,-8.5,0.8387318442223177,76,78,100,200,0.8849557522123894
2026-02-14,Louisiana Tech,Florida International,-4.5,-5.5,0.7170160993630866,64,77,100,200,0.6622516556291391
2026-02-14,Air Force,Fresno State,-16.5,-17.5,0.9746838649544156,63,93,100,195,0.9803921568627451
2026-02-14,Marshall,Georgia Southern,2.5,5.5,0.25889987541073134,87,101,100,0,0.4444444444444444
2026-02-14,Yale,Harvard,4.5,5.5,0.27218359909256695,76,75,100,0,0.3333333333333333
2026-02-14,New Orleans,Houston Christian,1.5,3.5,0.3402585597581407,60,61,100,0,0.5128205128205129
2026-02-14,Kansas State,Houston,-22.5,-13.5,0.9322172254765703,64,78,100,195,0.9900990099009901
2026-02-14,Maryland-Eastern Shore,Howard,-11.5,-10.5,0.881782472389585,53,79,100,0,0.8928571428571428
2026-02-14,Idaho State,Idaho,-5.5,-8.5,0.8184324433970528,69,99,100,191,0.7042253521126761
2026-02-14,Nicholls State,Incarnate Word,-2.5,-6.5,0.7641690853568932,91,83,100,0,0.591715976331361
2026-02-14,Purdue,Iowa,2.5,0.5,0.4591578591500678,78,57,100,0,0.4444444444444444
2026-02-14,Kansas,Iowa State,-6.5,-6.5,0.7767202615768589,56,74,,,0.7462686567164178
2026-02-14,Florida A&M,Jackson State,1.5,-0.5,0.5104107191145504,60,80,100,187,0.5
2026-02-14,North Florida,Jacksonville,-6.5,-9.5,0.866021100236212,56,63,100,187,0.7462686567164178
2026-02-14,New Mexico State,Jacksonville State,-1.5,-0.5,0.5226720834980468,79,70,100,187,0.5649717514124294
2026-02-14,Appalachian State,James Madison,1.5,2.5,0.38936128721045704,58,69,100,0,0.48780487804878053
