team,team-div,date,opp,opp-div,location,result,team-score,opp-score,teamline,teamwin%
Crandon,4.0,2026-01-20 00:00:00+00:00,Tomahawk,3.0,Home,W,66.0,23.0,4.5,0.33127913142799437
Crandon,4.0,2026-01-23 00:00:00+00:00,Wabeno/Laona,5.0,Home,,,,7.5,0.22364540633389152
Crandon,4.0,2026-01-26 00:00:00+00:00,Florence,5.0,Away,L,78.0,88.0,-6.5,0.7524507774672025
Crandon,4.0,2026-01-27 00:00:00+00:00,Lakeland,2.0,Away,L,44.0,67.0,8.5,0.18448419440910507
Crandon,4.0,2026-02-03 00:00:00+00:00,Three Lakes,5.0,Away,L,59.0,76.0,9.5,0.1617099278526959
Crandon,4.0,2026-02-05 00:00:00+00:00,Wabeno/Laona,5.0,Home,L,48.0,70.0,7.5,0.22364540633389152
Crandon,4.0,2026-02-06 00:00:00+00:00,Goodman/Pembine,5.0,Home,W,78.0,48.0,-7.5,0.7765236242498054
Crandon,4.0,2026-02-10 00:00:00+00:00,Menominee Nation,3.0,Away,L,50.0,72.0,10.5,0.13055365553397025
Crandon,4.0,2026-02-12 00:00:00+00:00,Chequamegon,4.0,Away,W,62.0,45.0,-1.5,0.5385926836633019
Crandon,4.0,2026-02-17 00:00:00+00:00,Northland Pines,3.0,Home,L,43.0,67.0,13.5,0.07387917497303155
Crandon,4.0,2026-02-19 00:00:00+00:00,Goodman/Pembine,5.0,Away,W,70.0,49.0,-6.5,0.7524507774672025
Crandon,4.0,2026-02-20 00:00:00+00:00,Peshtigo,3.0,Away,,,,13.5,0.0692657146730617
Crandon,4.0,2026-02-24 00:00:00+00:00,Peshtigo,3.0,Away,L,62.0,75.0,13.5,0.0692657146730617
Crandon,4.0,2026-02-26 00:00:00+00:00,Coleman,4.0,Away,,,,4.5,0.3324939315733051
Crandon,4.0,2026-03-03 00:00:00+00:00,Spencer,4.0,Home,,,,6.5,0.24434815624396872
Crivitz,4.0,2025-11-28 00:00:00+00:00,Marinette,2.0,Home,L,56.0,65.0,-5.5,0.6927391663689978
Crivitz,4.0,2025-11-29 00:00:00+00:00,Peshtigo,3.0,Home,L,41.0,70.0,1.5,0.4706230758388834
Crivitz,4.0,2025-12-01 00:00:00+00:00,Manawa,4.0,Home,W,75.0,48.0,-8.5,0.8260680646723706
Crivitz,4.0,2025-12-04 00:00:00+00:00,Suring,5.0,Home,W,74.0,33.0,-13.5,0.9309873918973558
Crivitz,4.0,2025-12-09 00:00:00+00:00,Oneida Nation,5.0,Away,W,65.0,37.0,-2.5,0.6041956557533605
Crivitz,4.0,2025-12-12 00:00:00+00:00,Saint Thomas Aquinas,5.0,Home,W,76.0,36.0,-11.5,0.8799507726586937
Crivitz,4.0,2025-12-18 00:00:00+00:00,Coleman,4.0,Away,W,73.0,47.0,-4.5,0.6571659540370841
Crivitz,4.0,2025-12-29 00:00:00+00:00,Oconto,4.0,Home,W,83.0,49.0,-6.5,0.7639865868860843
Crivitz,4.0,2026-01-06 00:00:00+00:00,Wausaukee,5.0,Home,W,74.0,25.0,-18.5,0.9747193917279958
Crivitz,4.0,2026-01-08 00:00:00+00:00,Algoma,4.0,Away,L,41.0,59.0,7.5,0.22646008866108117
Crivitz,4.0,2026-01-12 00:00:00+00:00,Niagara,5.0,Home,W,79.0,43.0,-10.5,0.8610309702886189
Crivitz,4.0,2026-01-15 00:00:00+00:00,Lena,5.0,Away,W,74.0,22.0,-14.5,0.9357445121810642
Crivitz,4.0,2026-01-20 00:00:00+00:00,Gillett,5.0,Home,W,84.0,23.0,-18.5,0.9747193917279958
Crivitz,4.0,2026-01-24 00:00:00+00:00,Oconto Falls,3.0,Home,L,67.0,92.0,-3.5,0.6495382267632878
Crivitz,4.0,2026-01-27 00:00:00+00:00,Oneida Nation,5.0,Home,W,76.0,60.0,-8.5,0.7990678422532858
Crivitz,4.0,2026-01-30 00:00:00+00:00,Saint Thomas Aquinas,5.0,Away,W,82.0,40.0,-7.5,0.7702151409819125
Crivitz,4.0,2026-02-02 00:00:00+00:00,Southern Door,4.0,Home,L,43.0,64.0,-10.5,0.868753567176653
Crivitz,4.0,2026-02-05 00:00:00+00:00,Coleman,4.0,Home,W,66.0,56.0,-8.5,0.8244656895543938
Crivitz,4.0,2026-02-06 00:00:00+00:00,Brillion,3.0,Home,L,41.0,67.0,4.5,0.3269429609266937
Crivitz,4.0,2026-02-10 00:00:00+00:00,Wausaukee,5.0,Away,W,87.0,17.0,-14.5,0.9357445121810642
Crivitz,4.0,2026-02-16 00:00:00+00:00,Suring,5.0,Away,W,67.0,40.0,-9.5,0.8402609295867051
Crivitz,4.0,2026-02-19 00:00:00+00:00,Niagara,5.0,Away,W,67.0,44.0,-3.5,0.6234005768457729
Crivitz,4.0,2026-02-23 00:00:00+00:00,Lena,5.0,Home,W,90.0,44.0,-18.5,0.9747193917279958
Crivitz,4.0,2026-02-26 00:00:00+00:00,Gillett,5.0,Away,,,,-14.5,0.9357445121810642
Crivitz,4.0,2026-03-03 00:00:00+00:00,Coleman,4.0,Home,,,,-8.5,0.8244656895543938
Cuba City,4.0,2025-12-02 00:00:00+00:00,Galena,4.0,Away,L,46.0,59.0,,0.9704870247762091
Cuba City,4.0,2025-12-08 00:00:00+00:00,River Valley,3.0,Away,L,54.0,66.0,6.5,0.2677752176060194
Cuba City,4.0,2025-12-12 00:00:00+00:00,Darlington,4.0,Home,L,53.0,79.0,8.5,0.1774636889096727
Cuba City,4.0,2025-12-15 00:00:00+00:00,Belleville,4.0,Home,W,71.0,41.0,-0.5,0.514993742998133
Cuba City,4.0,2025-12-18 00:00:00+00:00,Boscobel,5.0,Away,,,,-3.5,0.6342425637477745
Cuba City,4.0,2025-12-22 00:00:00+00:00,New Glarus,3.0,Away,L,58.0,74.0,8.5,0.18672299959358452
Cuba City,4.0,2025-12-29 00:00:00+00:00,Lodi,3.0,Home,L,48.0,66.0,9.5,0.1634973580138338
Cuba City,4.0,2025-12-30 00:00:00+00:00,Cambridge,4.0,Home,W,73.0,68.0,3.5,0.35173904606563455
Cuba City,4.0,2026-01-06 00:00:00+00:00,Fennimore,4.0,Home,L,54.0,57.0,1.5,0.45727696135463636
Cuba City,4.0,2026-01-09 00:00:00+00:00,Southwestern,5.0,Away,L,53.0,56.0,9.5,0.14982242723524644
Cuba City,4.0,2026-01-15 00:00:00+00:00,Mineral Point,3.0,Away,L,44.0,46.0,14.5,0.0638124113796541
Cuba City,4.0,2026-01-19 00:00:00+00:00,Lancaster,3.0,Home,W,68.0,66.0,7.5,0.22158480164954816
Cuba City,4.0,2026-01-20 00:00:00+00:00,Riverdale,5.0,Home,W,87.0,46.0,-13.5,0.9226855914498047
Cuba City,4.0,2026-01-26 00:00:00+00:00,Boscobel,5.0,Away,L,54.0,56.0,-3.5,0.6342425637477745
Cuba City,4.0,2026-01-29 00:00:00+00:00,Darlington,4.0,Away,L,47.0,66.0,15.5,0.052172097068326546
Cuba City,4.0,2026-01-31 00:00:00+00:00,Dodgeville,3.0,Home,W,83.0,77.0,9.5,0.1634973580138338
Cuba City,4.0,2026-02-02 00:00:00+00:00,Columbus,3.0,Away,L,64.0,83.0,14.5,0.05577145497352578
Cuba City,4.0,2026-02-03 00:00:00+00:00,Boscobel,5.0,Home,W,54.0,53.0,-6.5,0.731138288491543
Cuba City,4.0,2026-02-06 00:00:00+00:00,Fennimore,4.0,Away,W,65.0,63.0,3.5,0.3518077642304936
Cuba City,4.0,2026-02-09 00:00:00+00:00,Platteville,3.0,Home,L,72.0,76.0,5.5,0.28919405062327525
Cuba City,4.0,2026-02-12 00:00:00+00:00,Southwestern,5.0,Home,W,57.0,50.0,3.5,0.35173904606563455
Cuba City,4.0,2026-02-14 00:00:00+00:00,Iowa-Grant,4.0,Away,L,50.0,62.0,6.5,0.25529103441204726
Cuba City,4.0,2026-02-17 00:00:00+00:00,Mineral Point,3.0,Home,L,47.0,62.0,9.5,0.1634973580138338
Cuba City,4.0,2026-02-20 00:00:00+00:00,Riverdale,5.0,Away,W,62.0,53.0,-10.5,0.8749738221306693
Cuba City,4.0,2026-02-26 00:00:00+00:00,Iowa-Grant,4.0,Home,,,,2.5,0.4295505602777293
Cuba City,4.0,2026-03-03 00:00:00+00:00,Prairie du Chien,4.0,Home,,,,-10.5,0.8589949573675634
Cumberland,4.0,2025-12-04 00:00:00+00:00,Spooner,3.0,Away,W,50.0,33.0,2.5,0.42718106606114525
Cumberland,4.0,2025-12-05 00:00:00+00:00,Amery,3.0,Away,L,47.0,57.0,8.5,0.2009633530765409
Cumberland,4.0,2025-12-12 00:00:00+00:00,Saint Croix Falls,3.0,Away,L,37.0,60.0,14.5,0.06610968291737042
Cumberland,4.0,2025-12-16 00:00:00+00:00,Chetek-Weyerhaeuser,4.0,Home,L,44.0,54.0,4.5,0.34503792375412445
Cumberland,4.0,2025-12-19 00:00:00+00:00,Barron,3.0,Home,L,54.0,56.0,3.5,0.3545837639062702
Cumberland,4.0,2025-12-22 00:00:00+00:00,Grantsburg,4.0,Home,L,53.0,59.0,3.5,0.36806811470174705
Cumberland,4.0,2025-12-29 00:00:00+00:00,Rice Lake,2.0,Home,L,55.0,76.0,5.5,0.29564266286999835
Cumberland,4.0,2025-12-30 00:00:00+00:00,Saint Croix Central,3.0,Home,L,38.0,52.0,12.5,0.08419140133269283
Cumberland,4.0,2026-01-09 00:00:00+00:00,Hayward,3.0,Home,L,73.0,85.0,8.5,0.19182341316099444
Cumberland,4.0,2026-01-10 00:00:00+00:00,Cameron,4.0,Away,L,61.0,79.0,8.5,0.19448831173384243
Cumberland,4.0,2026-01-15 00:00:00+00:00,Ladysmith,4.0,Away,L,72.0,78.0,-2.5,0.5973308973985509
Cumberland,4.0,2026-01-20 00:00:00+00:00,Unity,4.0,Away,L,42.0,44.0,7.5,0.21730917439388314
Cumberland,4.0,2026-01-26 00:00:00+00:00,Spooner,3.0,Home,W,70.0,43.0,1.5,0.4499200876102753
Cumberland,4.0,2026-01-27 00:00:00+00:00,Ashland,3.0,Away,L,52.0,66.0,8.5,0.18716715792878227
Cumberland,4.0,2026-01-29 00:00:00+00:00,Cameron,4.0,Home,L,38.0,65.0,4.5,0.3181157363213398
Cumberland,4.0,2026-02-03 00:00:00+00:00,Saint Croix Falls,3.0,Home,L,47.0,60.0,11.5,0.1084613827937101
Cumberland,4.0,2026-02-05 00:00:00+00:00,Northwestern,3.0,Home,L,54.0,61.0,8.5,0.17737405079818325
Cumberland,4.0,2026-02-06 00:00:00+00:00,Barron,3.0,Away,L,45.0,50.0,4.5,0.33335537963136685
Cumberland,4.0,2026-02-09 00:00:00+00:00,Somerset,3.0,Away,L,47.0,70.0,7.5,0.22349448269298014
Cumberland,4.0,2026-02-12 00:00:00+00:00,Ashland,3.0,Home,W,71.0,60.0,7.5,0.22895046613146128
Cumberland,4.0,2026-02-17 00:00:00+00:00,Hayward,3.0,Away,L,73.0,78.0,10.5,0.13338905332415402
Cumberland,4.0,2026-02-20 00:00:00+00:00,Ladysmith,4.0,Home,W,54.0,39.0,-3.5,0.6216025235194962
Cumberland,4.0,2026-02-23 00:00:00+00:00,Unity,4.0,Home,L,38.0,42.0,6.5,0.267600758833209
Cumberland,4.0,2026-02-26 00:00:00+00:00,Northwestern,3.0,Away,,,,12.5,0.09875699782185138
Cumberland,4.0,2026-03-03 00:00:00+00:00,McDonell Central,4.0,Home,,,,4.5,0.309290216492491
Darlington,4.0,2025-12-04 00:00:00+00:00,Dodgeville,3.0,Away,W,81.0,53.0,2.5,0.3996762476673436
Darlington,4.0,2025-12-12 00:00:00+00:00,Cuba City,4.0,Away,W,79.0,53.0,-8.5,0.8225363110903273
Darlington,4.0,2025-12-29 00:00:00+00:00,Cambridge,4.0,Home,W,77.0,46.0,-9.5,0.8340690438933135
Darlington,4.0,2025-12-30 00:00:00+00:00,Lodi,3.0,Home,L,54.0,64.0,-3.5,0.6446122669028603
Darlington,4.0,2026-01-02 00:00:00+00:00,Monroe,2.0,Home,L,51.0,57.0,-3.5,0.6446122669028603
Darlington,4.0,2026-01-03 00:00:00+00:00,Highland,5.0,Away,W,82.0,36.0,-21.5,0.9905739943507946
Darlington,4.0,2026-01-06 00:00:00+00:00,Mineral Point,3.0,Away,W,65.0,53.0,3.5,0.37247204677904455
Darlington,4.0,2026-01-09 00:00:00+00:00,Iowa-Grant,4.0,Home,W,63.0,42.0,-11.5,0.8796986105980051
Darlington,4.0,2026-01-10 00:00:00+00:00,Turner,3.0,Home,W,66.0,38.0,-3.5,0.6446122669028603
Darlington,4.0,2026-01-12 00:00:00+00:00,Platteville,3.0,Home,W,79.0,63.0,-7.5,0.7867686464502796
Darlington,4.0,2026-01-15 00:00:00+00:00,Boscobel,5.0,Away,W,66.0,40.0,-14.5,0.9383821599001486
Darlington,4.0,2026-01-20 00:00:00+00:00,Southwestern,5.0,Home,W,70.0,41.0,-9.5,0.8340690438933135
Darlington,4.0,2026-01-23 00:00:00+00:00,Riverdale,5.0,Away,,,,-21.5,0.9905739943507946
Darlington,4.0,2026-01-26 00:00:00+00:00,Fennimore,4.0,Home,W,50.0,36.0,-11.5,0.8931956838075674
Darlington,4.0,2026-01-29 00:00:00+00:00,Cuba City,4.0,Home,W,66.0,47.0,-15.5,0.9478279029316734
Darlington,4.0,2026-01-30 00:00:00+00:00,Riverdale,5.0,Away,W,86.0,40.0,-21.5,0.9905739943507946
Darlington,4.0,2026-02-03 00:00:00+00:00,Fennimore,4.0,Away,W,60.0,42.0,-7.5,0.7932579553448997
Darlington,4.0,2026-02-06 00:00:00+00:00,Mineral Point,3.0,Home,W,55.0,46.0,-3.5,0.6446122669028603
Darlington,4.0,2026-02-10 00:00:00+00:00,Lancaster,3.0,Away,W,76.0,64.0,-0.5,0.5143588205222489
Darlington,4.0,2026-02-12 00:00:00+00:00,Iowa-Grant,4.0,Away,W,62.0,48.0,-5.5,0.7055016794429663
Darlington,4.0,2026-02-16 00:00:00+00:00,River Valley,3.0,Away,W,76.0,48.0,-5.5,0.7185929440964772
Darlington,4.0,2026-02-17 00:00:00+00:00,Boscobel,5.0,Home,W,71.0,45.0,-18.5,0.9754233353343318
Darlington,4.0,2026-02-20 00:00:00+00:00,Southwestern,5.0,Away,L,46.0,47.0,-1.5,0.5639639072027225
Darlington,4.0,2026-02-23 00:00:00+00:00,New Glarus,3.0,Home,W,93.0,67.0,-8.5,0.814913177647351
Darlington,4.0,2026-02-26 00:00:00+00:00,Riverdale,5.0,Home,,,,-25.5,0.9972345664390064
Darlington,4.0,2026-03-06 00:00:00+00:00,Brodhead OR Belleville,4.0,Home,,,,,0.9997777499280727
Deerfield,4.0,2025-11-25 00:00:00+00:00,Central Wisconsin Christian,5.0,Home,L,55.0,71.0,3.5,0.3717919241276807
Deerfield,4.0,2025-12-02 00:00:00+00:00,Palmyra-Eagle,5.0,Home,W,52.0,48.0,-0.5,0.5017730709645116
Deerfield,4.0,2025-12-05 00:00:00+00:00,Madison Country Day,5.0,Away,W,77.0,38.0,-5.5,0.7141856034461487
Deerfield,4.0,2025-12-08 00:00:00+00:00,Marshall,4.0,Home,L,62.0,92.0,4.5,0.32451465240694977
Deerfield,4.0,2025-12-15 00:00:00+00:00,Williams Bay,5.0,Home,L,35.0,61.0,-11.5,0.8843250672400861
Deerfield,4.0,2025-12-19 00:00:00+00:00,Parkview,4.0,Away,L,56.0,69.0,7.5,0.21677005990383413
Deerfield,4.0,2025-12-20 00:00:00+00:00,Cambridge,4.0,Home,L,68.0,87.0,5.5,0.2718885884397025
Deerfield,4.0,2025-12-30 00:00:00+00:00,Lake Mills,3.0,Home,L,26.0,78.0,11.5,0.11378027056742533
